Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
18990	-4210.641	-4766.974	556.333	0.6193729	0.476518	0.177667	0.176136	0.169679	1.56623	2.110296	0.2803664	0.228585	0.556629	0.139508	0.0752779
18996	-4200.142	-4756.45	556.3081	0.7361565	0.669821	0.1278	0.168323	0.0340574	1.459123	2.118472	0.2571158	0.161314	0.578548	0.182533	0.0776044
19002	-4186.527	-4742.745	556.2182	0.6631944	0.534322	0.215594	0.217039	0.0330447	1.438747	2.118472	0.5166192	0.379903	0.46646	0.0845558	0.0690803
19008	-4193.71	-4749.871	556.1603	0.6154639	0.455627	0.214002	0.198581	0.13179	1.512392	2.08831	0.5948115	0.379258	0.413338	0.102542	0.104861
19014	-4225.862	-4781.758	555.896	0.619026	0.460149	0.26222	0.268685	0.00894633	1.675839	2.000263	0.8128995	0.438464	0.40505	0.0329574	0.123528
19020	-4214.74	-4771.261	556.5211	0.6509444	0.584188	0.198099	0.138595	0.0791182	1.54111	1.982988	0.2449085	0.416078	0.424313	0.130412	0.0291976
19026	-4215.477	-4771.874	556.3978	0.660393	0.584188	0.198099	0.138595	0.0791182	1.674494	1.900365	0.4285419	0.37468	0.458333	0.140694	0.0262926
19032	-4196.933	-4752.92	555.9868	0.6966557	0.509455	0.298328	0.112127	0.0800889	1.535453	2.099696	0.6396031	0.435516	0.314944	0.222171	0.0273688
19038	-4204.629	-4761.155	556.5266	0.6948089	0.482311	0.280683	0.167073	0.0699324	1.58515	1.787044	0.5210559	0.487934	0.232493	0.248911	0.0306628
19044	-4207.852	-4763.956	556.1045	0.6884771	0.584167	0.148852	0.202356	0.064626	1.448763	2.117143	0.5931343	0.377551	0.431772	0.16695	0.0237261
19050	-4222.547	-4777.015	554.4679	0.6884771	0.593289	0.197711	0.143366	0.0656351	1.155367	3.313504	0.5789995	0.377551	0.431772	0.16695	0.0237261
19056	-4212.859	-4767.236	554.3773	0.6518005	0.61183	0.172638	0.147846	0.0676863	1.243097	3.313504	0.6187985	0.358344	0.50886	0.104834	0.0279621
19062	-4221.623	-4777.087	555.4639	0.7213905	0.601783	0.129663	0.268312	0.000241619	1.342135	2.537958	0.6425441	0.406304	0.298413	0.236985	0.0582978
19068	-4230.384	-4785.697	555.3137	0.6070494	0.484907	0.24552	0.269269	0.00030353	1.550992	2.537958	0.7013371	0.406804	0.29878	0.236047	0.0583694
19074	-4215.963	-4772.428	556.4649	0.5645014	0.562536	0.184568	0.252641	0.000255446	1.507014	2.000346	0.4842268	0.426525	0.493786	0.0645228	0.0151665
19080	-4185.423	-4741.173	555.7501	0.735727	0.516687	0.188443	0.294389	0.000481766	1.621832	2.19731	0.600926	0.452252	0.356989	0.180471	0.0102892
19086	-4211.379	-4767.434	556.0546	0.6783579	0.622179	0.0926478	0.284605	0.000568102	1.505827	2.138331	0.5654558	0.433757	0.372311	0.188217	0.00571573
19092	-4200.177	-4756.16	555.9829	0.7449172	0.66776	0.13462	0.195944	0.00167698	1.527782	2.157805	0.5160941	0.331415	0.454761	0.195061	0.0187628
19098	-4227.961	-4783.528	555.5671	0.4259449	0.474436	0.220807	0.302981	0.0017764	1.508004	2.645755	0.506215	0.356699	0.489456	0.0792796	0.0745653
19104	-4205.384	-4761.982	556.5977	0.6447685	0.496952	0.252433	0.132091	0.118524	1.692018	1.403961	0.9031963	0.541992	0.00887187	0.383089	0.0660469
19110	-4209.689	-4766.367	556.6779	0.59082	0.51343	0.220531	0.13647	0.129568	1.629099	1.537774	0.7714529	0.583465	0.0632666	0.283391	0.069877
19116	-4209.351	-4765.986	556.635	0.6324427	0.481296	0.229189	0.134319	0.155197	1.664378	1.441319	0.8594523	0.653625	0.0262556	0.236512	0.0836073
19122	-4202.918	-4759.674	556.7563	0.6324427	0.409069	0.259679	0.153682	0.17757	1.69321	1.323677	0.8594523	0.613613	0.0171814	0.336914	0.0322912
19128	-4182.312	-4739.06	556.7479	0.6327979	0.491083	0.231303	0.121638	0.155976	1.765754	1.248064	0.8864444	0.714316	0.0210509	0.221278	0.043355
19134	-4199.253	-4754.861	555.6082	0.6327979	0.543357	0.270132	0.0720714	0.114439	1.628358	1.920936	1.256627	0.578459	0.0179922	0.335923	0.067625
19140	-4217.75	-4773.658	555.9079	0.6607344	0.384513	0.277161	0.275821	0.0625046	1.564864	1.723193	1.279435	0.643031	0.00895571	0.319826	0.0281869
19146	-4241.955	-4797.749	555.795	0.6587205	0.439756	0.327045	0.153596	0.079603	1.594308	1.754837	1.323737	0.799324	0.0111325	0.145657	0.0438864
19152	-4227.05	-4782.942	555.8914	0.6222237	0.500823	0.28317	0.118082	0.097925	1.576239	1.965336	0.9617131	0.564854	0.00786691	0.399276	0.0280033
19158	-4217.604	-4773.283	555.678	0.6579615	0.50083	0.288203	0.118084	0.0928827	1.417079	2.209666	0.9254921	0.657516	0.00220401	0.299714	0.0405659
19164	-4222.842	-4778.66	555.8182	0.6579615	0.597155	0.137811	0.164449	0.100585	1.324328	2.209906	0.8788796	0.634623	0.00212727	0.289279	0.0739704
19170	-4209.203	-4764.694	555.4916	0.7946915	0.566275	0.130685	0.155945	0.147094	1.324328	2.326726	0.8788796	0.692339	0.00202067	0.297945	0.00769453
19176	-4212.435	-4766.836	554.4017	0.8150674	0.599067	0.138253	0.107068	0.155612	1.20063	3.06346	0.8730079	0.668726	0.00195176	0.287784	0.0415381
19182	-4222.189	-4777.338	555.1491	0.766378	0.640355	0.0803313	0.114447	0.164867	1.40064	2.517063	0.8730079	0.664953	0.0075841	0.28616	0.0413037
19188	-4223.562	-4779.059	555.4972	0.766378	0.693732	0.0471114	0.193882	0.0652738	1.423139	2.14811	1.080601	0.463809	0.00938448	0.486067	0.0407394
19194	-4210.805	-4766.044	555.2395	0.8444205	0.584896	0.0911008	0.252887	0.0711172	1.514231	2.245738	1.013787	0.561657	0.00171618	0.401339	0.0352887
19200	-4215.325	-4771.722	556.3965	0.2640537	0.576857	0.24005	0.183072	2.16795e-05	1.584166	2.243446	0.2993324	0.375877	0.475841	0.145013	0.00327021
19206	-4212.445	-4769.276	556.8309	0.2713954	0.460508	0.321989	0.217489	1.36383e-05	1.611209	1.946596	0.254782	0.379291	0.493984	0.121912	0.00481258
19212	-4200.736	-4757.884	557.1484	0.2270343	0.588578	0.293271	0.118145	6.057e-06	1.838412	1.562842	0.2688068	0.446114	0.379523	0.167742	0.00662172
19218	-4191.269	-4748.434	557.1652	0.2000305	0.617389	0.262705	0.119905	5.51013e-07	1.772705	1.585413	0.281288	0.477461	0.406191	0.114999	0.00134834
19224	-4181.01	-4738.145	557.135	0.2000305	0.622558	0.259155	0.118285	1.11679e-06	1.633202	1.709149	0.2339759	0.487997	0.400329	0.109414	0.00226002
19230	-4187.306	-4743.589	556.2836	0.2285934	0.470916	0.363275	0.165808	1.56548e-06	1.626453	2.279837	0.3226774	0.16747	0.58556	0.211351	0.0356194
19236	-4195.317	-4751.59	556.2729	0.2320817	0.469225	0.36197	0.168803	1.55986e-06	1.482611	2.287454	0.4950577	0.294025	0.47922	0.224738	0.00201741
19242	-4196.63	-4751.481	554.851	0.22767	0.469225	0.36197	0.168803	1.55986e-06	1.427681	3.095893	0.6507888	0.490515	0.311235	0.182537	0.0157133
19248	-4192.678	-4748.538	555.86	0.2484786	0.457581	0.375265	0.167151	2.18382e-06	1.638474	2.552233	0.2839377	0.296838	0.458644	0.225138	0.0193805
19254	-4235.491	-4792.098	556.6075	0.2298422	0.506202	0.323178	0.170615	5.04975e-06	1.560287	1.980361	0.5514337	0.44287	0.370002	0.172297	0.0148318
19260	-4222.047	-4777.518	555.4714	0.2298422	0.173439	0.617813	0.208743	4.25553e-06	1.320424	2.849945	0.5522021	0.433554	0.309651	0.213918	0.0428773
19266	-4192.005	-4747.619	555.6142	0.267624	0.40699	0.488781	0.104223	5.90225e-06	1.418423	2.704056	0.5522021	0.426665	0.456509	0.0853577	0.0314681
19272	-4205.417	-4761.033	555.616	0.2987965	0.407935	0.367333	0.224726	5.91595e-06	1.404914	2.765218	0.4540434	0.467735	0.414646	0.0859371	0.0316817
19278	-4205.655	-4761.543	555.8878	0.329984	0.461784	0.370051	0.168153	1.22535e-05	1.54131	2.432325	0.5674171	0.46096	0.461051	0.0505951	0.0273937
19284	-4206.92	-4763.003	556.0833	0.329984	0.423343	0.409313	0.167333	1.07885e-05	1.575219	2.426012	0.3188449	0.229294	0.538393	0.196556	0.0357572
19290	-4221.697	-4777.982	556.285	0.2797997	0.399945	0.478909	0.121142	4.66471e-06	1.637144	2.161462	0.5218754	0.448831	0.363682	0.153852	0.033636
19296	-4228.633	-4784.073	555.4394	0.3127445	0.35997	0.481799	0.158225	5.63154e-06	1.523835	2.604535	0.7564353	0.575342	0.300429	0.0811119	0.043117
19302	-4229.59	-4785.569	555.9792	0.7708265	0.515032	0.24875	0.0955923	0.140626	1.518648	1.947903	0.804892	0.344651	0.338445	0.192055	0.124849
19308	-4218.216	-4773.543	555.3263	0.9256892	0.607705	0.206164	0.112407	0.0737234	1.423295	2.491931	0.563713	0.420102	0.404589	0.132903	0.042406
19314	-4218.293	-4774.153	555.8606	0.500768	0.418864	0.353858	0.227275	3.34547e-06	1.638927	2.017671	0.9766896	0.686223	0.0743624	0.127602	0.111812
19320	-4193.382	-4749.239	555.8571	0.5441576	0.460619	0.289446	0.249931	3.67897e-06	1.506124	2.15561	0.861776	0.517606	0.212557	0.232768	0.0370698
19326	-4185.338	-4740.294	554.9563	0.7127816	0.501086	0.198882	0.300027	4.72851e-06	1.506124	2.688829	0.7452928	0.469766	0.378265	0.103367	0.0486017
19332	-4195.646	-4750.455	554.8093	0.7127816	0.602543	0.136587	0.260865	5.6859e-06	1.355628	2.618614	1.152048	0.589039	0.157697	0.126189	0.127074
19338	-4206.742	-4762.277	555.5353	0.5929604	0.615854	0.169511	0.214624	1.07642e-05	1.510036	2.19602	1.064694	0.470495	0.256416	0.161007	0.112082
19344	-4215.911	-4771.552	555.6412	0.6708815	0.557071	0.180485	0.262437	7.42892e-06	1.462448	2.373516	0.659318	0.4288	0.241687	0.223868	0.105644
19350	-4216.206	-4771.539	555.3334	0.5148395	0.462267	0.2548	0.282906	2.7551e-05	1.414822	2.570943	0.8524938	0.49085	0.267442	0.164214	0.0774932
19356	-4209.872	-4765.828	555.957	0.5148395	0.57022	0.184093	0.245678	7.94094e-06	1.59941	2.095701	0.7929892	0.555624	0.212302	0.130358	0.101717
19362	-4191.22	-4746.903	555.6839	0.6625188	0.547799	0.216166	0.236018	1.68937e-05	1.517804	2.10038	0.9812221	0.566219	0.21635	0.132843	0.0845877
19368	-4204.89	-4760.468	555.5775	0.7582174	0.529043	0.175901	0.29505	6.0784e-06	1.570921	2.061531	0.9921855	0.639007	0.0297489	0.28054	0.0507045
19374	-4211.133	-4766.556	555.4222	0.6582183	0.554766	0.135836	0.309396	2.10061e-06	1.374847	2.406694	0.9148432	0.638039	0.0312178	0.280115	0.0506277
19380	-4200.77	-4756.001	555.2316	0.6589984	0.517397	0.242686	0.239906	1.09824e-05	1.374847	2.511971	0.9364801	0.612714	0.0772721	0.268997	0.0410174
19386	-4182.771	-4738.465	555.6945	0.5965256	0.504141	0.236468	0.25938	1.0701e-05	1.496503	2.183788	0.9342488	0.745139	0.0336759	0.191921	0.0292646
19392	-4191.09	-4746.696	555.6057	0.618956	0.486114	0.23438	0.279491	1.41594e-05	1.496503	2.183788	0.9988552	0.723272	0.0746092	0.186289	0.01583
19398	-4178.717	-4734.484	555.7676	0.618956	0.501583	0.3499	0.148004	0.000512356	1.496503	2.194474	0.8244663	0.497574	0.277695	0.195858	0.0288725
19404	-4192.855	-4748.074	555.2195	0.6638225	0.399114	0.405614	0.194971	0.000301226	1.397393	2.570713	0.8297787	0.524226	0.233875	0.206349	0.0355492
19410	-4202.235	-4757.43	555.1945	0.6188473	0.48161	0.295366	0.22266	0.000363489	1.40001	2.542847	0.94121	0.585054	0.247681	0.0895942	0.0776707
19416	-4192.536	-4748.175	555.6389	0.5807902	0.481732	0.295441	0.222717	0.000110121	1.460694	2.244155	0.9484261	0.650896	0.185833	0.067222	0.096049
19422	-4187.072	-4742.743	555.6713	0.6805907	0.53461	0.217741	0.247164	0.000485028	1.443383	2.176958	0.9323162	0.511461	0.0808645	0.343008	0.0646663
19428	-4185.226	-4740.77	555.5432	0.542505	0.55942	0.180029	0.258634	0.00191743	1.407607	2.348679	0.9730961	0.668685	0.0378084	0.207475	0.0860318
19434	-4187.123	-4742.836	555.7127	0.5313637	0.486692	0.202359	0.302322	0.00862739	1.474587	2.182447	1.006942	0.733026	0.106287	0.110512	0.0501757
19440	-4211.956	-4767.716	555.76	0.4657411	0.47057	0.195655	0.292308	0.0414664	1.384645	2.252002	1.006942	0.759752	0.0950654	0.0988449	0.0463376
19446	-4212.963	-4767.6	554.6373	0.6170206	0.558484	0.201372	0.158591	0.0815527	1.206307	3.121614	0.7488433	0.450964	0.400185	0.118322	0.0305298
19452	-4209.202	-4764.663	555.4605	0.6049351	0.560535	0.202111	0.178187	0.0591666	1.285751	2.597818	0.7242397	0.527633	0.340592	0.0933336	0.0384421
19458	-4195.93	-4750.954	555.0235	0.703121	0.594737	0.151041	0.190851	0.0633718	1.449847	2.702039	0.7242397	0.515494	0.332756	0.0911863	0.0605643
19464	-4199.335	-4754.728	555.3929	0.703121	0.478352	0.221205	0.279508	0.0209358	1.511602	2.410712	0.7596165	0.456395	0.324393	0.165531	0.0536805
19470	-4213.766	-4769.161	555.3948	0.5982173	0.465305	0.315586	0.201978	0.0171313	1.492819	2.510236	0.7304557	0.325555	0.323305	0.273409	0.0777303
19476	-4199.597	-4755.259	555.662	0.6415549	0.521069	0.144747	0.219381	0.114803	1.481631	2.421475	0.5787761	0.32736	0.325098	0.274924	0.0726181
19482	-4215.22	-4770.941	555.7209	0.7074821	0.536457	0.144962	0.216596	0.101985	1.415979	2.421475	0.517496	0.315956	0.408435	0.205521	0.0700883
19488	-4212.787	-4768.746	555.9588	0.7074821	0.427624	0.212801	0.292812	0.0667637	1.570675	2.136121	0.5688902	0.383761	0.496086	0.108364	0.0117887
19494	-4195.197	-4749.885	554.6882	0.7031212	0.48668	0.210567	0.252025	0.0507283	1.40456	3.119049	0.420071	0.171413	0.561355	0.2548	0.0124316
19500	-4198.89	-4753.436	554.546	0.7398625	0.519765	0.239717	0.186188	0.0543306	1.477082	3.119049	0.4537216	0.174427	0.571226	0.195444	0.0589029
19506	-4214.272	-4770.108	555.8358	0.5951326	0.469066	0.245921	0.245523	0.0394907	1.569516	2.310745	0.5419528	0.337607	0.45832	0.156813	0.0472604
19512	-4222.24	-4777.693	555.4532	0.5951326	0.608438	0.175381	0.150198	0.0659828	1.549075	2.249796	1.021677	0.671437	0.091316	0.165123	0.0721233
19518	-4219.481	-4775.4	555.9192	0.6670244	0.52669	0.149044	0.209248	0.115018	1.604957	1.929818	0.9114427	0.558748	0.200403	0.16763	0.0732184
19524	-4213.052	-4768.756	555.7044	0.8396591	0.482467	0.237574	0.174598	0.105361	1.469555	2.126356	0.7883493	0.628135	0.225289	0.0642646	0.0823108
19530	-4241.196	-4795.706	554.5098	0.5706335	0.438507	0.303842	0.228988	0.0286623	1.28972	3.09707	0.8769967	0.669403	0.127551	0.198915	0.00413015
19536	-4249.001	-4804.271	555.2705	0.4222198	0.443541	0.295851	0.231617	0.0289913	1.28972	2.963481	0.5024257	0.525326	0.214154	0.254021	0.00649873
19542	-4234.41	-4789.268	554.8583	0.6225416	0.470222	0.213971	0.280674	0.0351318	1.203362	3.141803	0.5024257	0.435084	0.352073	0.210385	0.00245856
19548	-4229.398	-4784.326	554.928	0.6838399	0.470222	0.213971	0.280674	0.0351318	1.202333	2.943697	0.6919194	0.356056	0.465781	0.172171	0.00599197
19554	-4224.577	-4779.074	554.4972	0.7610932	0.562254	0.0601301	0.335608	0.0420078	1.263107	3.174684	0.5991094	0.481652	0.27912	0.232903	0.00632455
19560	-4242.567	-4799.073	556.5055	0.607783	0.503964	0.16703	0.283997	0.0450084	1.627755	1.601243	0.8378233	0.671305	0.0246824	0.284648	0.0193649
19566	-4247.247	-4803.707	556.4598	0.6149807	0.510498	0.127723	0.217164	0.144615	1.582761	1.775201	0.6842183	0.474218	0.108115	0.405919	0.0117487
19572	-4235.809	-4789.917	554.1078	0.4601873	0.363955	0.390577	0.178166	0.0673021	1.227605	3.497192	0.7775222	0.477599	0.337709	0.177928	0.00676469
19578	-4230.745	-4785.459	554.7133	0.6551343	0.582601	0.273789	0.0843597	0.0592499	1.250281	3.180052	0.5016275	0.326983	0.434213	0.189908	0.0488958
19584	-4238.211	-4794.431	556.2201	0.6835629	0.611636	0.126729	0.12173	0.139905	1.578559	1.789539	0.8273266	0.602957	0.0930739	0.29127	0.0126986
19590	-4247.84	-4804.154	556.3133	0.6257545	0.559318	0.147171	0.141366	0.152146	1.547366	1.801356	0.810193	0.644631	0.163665	0.166974	0.0247301
19596	-4218.554	-4774.613	556.0589	0.6476916	0.513456	0.122469	0.245796	0.118279	1.384572	2.133747	0.7138537	0.599228	0.222571	0.155213	0.0229883
19602	-4214.083	-4770.389	556.3064	0.6926478	0.513456	0.122469	0.245796	0.118279	1.507939	1.91751	0.626214	0.496443	0.339054	0.10279	0.061713
19608	-4222.324	-4778.563	556.2392	0.6805251	0.532529	0.139594	0.273615	0.0542625	1.493002	1.998674	0.6015634	0.426616	0.297893	0.200839	0.0746528
19614	-4224.896	-4780.576	555.6802	0.6059784	0.514107	0.138518	0.289886	0.0574894	1.5378	2.219946	0.8439523	0.568777	0.307447	0.098725	0.0250514
19620	-4222.681	-4779.085	556.4031	0.6059784	0.551342	0.0727894	0.310882	0.0649863	1.538221	1.892591	0.6274772	0.499543	0.270023	0.208433	0.022002
19626	-4222.713	-4778.826	556.1137	0.6113607	0.596887	0.0788023	0.253957	0.0703546	1.623579	1.892591	0.8154477	0.628953	0.207608	0.143901	0.0195379
19632	-4201.37	-4757.513	556.1427	0.6113607	0.619499	0.0801746	0.263577	0.0367497	1.552406	1.913826	0.8258063	0.609989	0.19685	0.170071	0.023091
19638	-4212.765	-4768.394	555.6293	0.6113607	0.581018	0.186884	0.165461	0.066637	1.460777	2.339811	0.7819107	0.58138	0.187617	0.162094	0.0689093
19644	-4190.505	-4746.207	555.7021	0.554758	0.459148	0.242026	0.207383	0.0914428	1.359147	2.477888	0.6581479	0.53637	0.173092	0.229648	0.0608908
19650	-4208.822	-4764.62	555.7983	0.5936302	0.577129	0.144337	0.201138	0.077396	1.368511	2.282755	0.8118037	0.526074	0.169769	0.244435	0.059722
19656	-4199.421	-4755.331	555.9095	0.5913924	0.487831	0.14313	0.280276	0.0887636	1.419609	2.282755	0.6602004	0.513592	0.213982	0.217399	0.0550278
19662	-4202.778	-4758.539	555.7612	0.6304668	0.392778	0.201136	0.27374	0.132347	1.520724	2.409548	0.4723823	0.246274	0.634593	0.0974153	0.0217177
19668	-4212.923	-4768.909	555.9857	0.6944722	0.59745	0.0928854	0.233664	0.0760001	1.476258	2.283034	0.4199542	0.241755	0.622948	0.0956277	0.0396694
19674	-4199.279	-4755.261	555.9823	0.6789527	0.543259	0.175165	0.21247	0.0691066	1.530114	2.26125	0.4199542	0.273915	0.562438	0.114231	0.0494156
19680	-4203.541	-4759.328	555.7865	0.6578298	0.564051	0.1744	0.17418	0.0873683	1.471639	2.159104	0.8430642	0.547702	0.327394	0.0656484	0.059256
19686	-4227.913	-4783.125	555.2126	0.6057761	0.473363	0.183751	0.247619	0.0952664	1.27903	2.738101	0.7486761	0.534169	0.107132	0.283382	0.0753172
19692	-4223.313	-4778.366	555.0527	0.7805433	0.527169	0.230877	0.120162	0.121792	1.272707	2.761776	0.6946058	0.598568	0.0932153	0.179755	0.128461
19698	-4220.777	-4775.952	555.175	0.760779	0.504037	0.220746	0.114889	0.160328	1.341464	2.600522	0.7817774	0.496659	0.163807	0.147268	0.192266
19704	-4199.38	-4754.833	555.4526	0.703302	0.493624	0.236845	0.112516	0.157015	1.423836	2.448331	0.7294962	0.343229	0.406642	0.145675	0.104454
19710	-4218.361	-4774.721	556.3602	0.5685869	0.524772	0.25179	0.0565142	0.166923	1.488943	1.908392	0.7294962	0.416238	0.171345	0.309557	0.10286
19716	-4246.289	-4802.346	556.0566	0.6882191	0.57118	0.181953	0.0481131	0.198754	1.579772	1.908392	0.8119618	0.454717	0.161936	0.338174	0.045172
19722	-4229.532	-4785.939	556.4073	0.6595034	0.482074	0.338288	0.0118903	0.167748	1.784161	1.701129	0.5986386	0.420529	0.323974	0.227027	0.02847
19728	-4234.831	-4791.258	556.427	0.658488	0.514158	0.262402	0.0186605	0.20478	1.507811	1.826753	0.6721978	0.522329	0.208757	0.239896	0.0290191
19734	-4232.13	-4786.076	553.9461	0.6921177	0.553083	0.11314	0.237287	0.09649	1.079706	3.472375	0.8861302	0.750605	0.0124686	0.228186	0.00874026
19740	-4222.809	-4778.192	555.3829	0.6420467	0.542775	0.111032	0.215494	0.130699	1.224078	2.439819	1.069202	0.588269	0.009772	0.386378	0.0155803
19746	-4227.743	-4781.231	553.4873	0.6420467	0.489452	0.28105	0.14645	0.0830467	1.119346	3.639992	1.069202	0.731771	0.0124268	0.232838	0.0229636
19752	-4218.447	-4772.421	553.9736	0.6922699	0.447865	0.213317	0.225443	0.113375	1.051008	3.465054	0.8993187	0.680581	0.0103134	0.287748	0.0213572
19758	-4222.893	-4777.482	554.5886	0.5720779	0.471091	0.224379	0.185275	0.119255	1.206837	3.084882	0.8993187	0.697102	0.0106708	0.263931	0.0282959
19764	-4200.888	-4755.82	554.9315	0.6076532	0.558435	0.204113	0.144465	0.0929869	1.298191	2.796382	0.906521	0.541264	0.243279	0.194836	0.0206208
19770	-4195.911	-4752.309	556.3979	0.5374668	0.455571	0.330073	0.179806	0.0345506	1.367408	2.042343	0.6501246	0.455334	0.365507	0.159967	0.019192
19776	-4189.746	-4746.095	556.3485	0.5374668	0.487528	0.221625	0.204228	0.0866186	1.389631	1.8989	0.8797579	0.492892	0.366717	0.116449	0.0239422
19782	-4206.159	-4761.767	555.6077	0.4889035	0.49062	0.231393	0.205524	0.0724636	1.350844	2.438064	0.8797579	0.606421	0.0974405	0.261029	0.0351093
19788	-4197.304	-4752.616	555.3127	0.6146147	0.53414	0.147612	0.248762	0.0694852	1.256953	2.66075	0.7853939	0.624827	0.0700462	0.268951	0.0361749
19794	-4200.631	-4756.233	555.6018	0.6889856	0.544923	0.147033	0.247786	0.0602587	1.290382	2.320678	0.9225943	0.569186	0.164653	0.163953	0.102208
19800	-4207.153	-4762.967	555.8136	0.6882896	0.575867	0.0924638	0.266789	0.0648801	1.561699	2.006861	0.9225943	0.468401	0.203172	0.202308	0.126118
19806	-4199.324	-4754.86	555.5359	0.7184266	0.527096	0.115871	0.244194	0.112839	1.523568	2.006861	1.211954	0.745844	0.0621201	0.106399	0.0856368
19812	-4205.144	-4760.152	555.0084	0.7184266	0.568202	0.166604	0.199793	0.0654013	1.382869	2.427559	1.230214	0.755813	0.0225993	0.171917	0.0496706
19818	-4202.964	-4758.58	555.6155	0.5051417	0.532167	0.21575	0.189719	0.0623634	1.437794	2.286776	1.005498	0.645731	0.123829	0.146878	0.0835619
19824	-4229.145	-4784.232	555.0876	0.6014777	0.511856	0.207516	0.156775	0.123853	1.517407	2.215599	1.500326	0.576379	0.20378	0.170142	0.049699
19830	-4229.82	-4785.854	556.0344	0.4808064	0.463044	0.193998	0.269095	0.0738633	1.598327	1.813331	1.168977	0.532618	0.180749	0.250935	0.0356983
19836	-4230.777	-4786.606	555.8284	0.5143943	0.49919	0.212744	0.248529	0.0395363	1.59241	1.67642	1.586777	0.677758	0.108184	0.180291	0.033767
19842	-4229.946	-4786.017	556.0707	0.5893412	0.477523	0.219917	0.246171	0.0563889	1.497286	1.858228	1.054231	0.540141	0.021465	0.224099	0.214295
19848	-4203.075	-4759.216	556.1412	0.4365708	0.437711	0.261244	0.232	0.0690451	1.53426	1.888965	1.054231	0.683994	0.0118285	0.243509	0.0606684
19854	-4189.129	-4745.075	555.9456	0.6774772	0.538723	0.114677	0.159158	0.187442	1.482717	1.942923	0.9758195	0.721744	0.0179407	0.182726	0.0775893
19860	-4205.613	-4761.094	555.4811	0.5745486	0.578465	0.136401	0.0838647	0.20127	1.46267	2.282055	1.051666	0.781824	0.0353968	0.116108	0.0666714
19866	-4197.32	-4753.144	555.8239	0.9061037	0.590752	0.151217	0.0929746	0.165056	1.405543	1.843595	1.082278	0.690719	0.0284143	0.221964	0.0589023
19872	-4185.042	-4741.312	556.2697	0.7839956	0.561457	0.143718	0.160391	0.134433	1.457533	1.775328	0.8136979	0.517926	0.218834	0.193809	0.0694317
19878	-4199.673	-4754.97	555.2972	0.9059475	0.503086	0.0814535	0.22602	0.189441	1.205363	2.595798	0.6591687	0.439122	0.339291	0.163717	0.0578696
19884	-4183.763	-4739.476	555.7128	0.611739	0.500562	0.199759	0.15419	0.14549	1.350433	2.466841	0.6166196	0.335588	0.543685	0.0578588	0.0628679
19890	-4180.541	-4736.035	555.4935	0.6842779	0.553807	0.176188	0.135996	0.134009	1.457543	2.527901	0.5571036	0.479062	0.425299	0.0458355	0.0498038
19896	-4183.278	-4739.27	555.9928	0.6842779	0.484048	0.209495	0.183536	0.12292	1.470699	2.172783	0.6016314	0.530028	0.228252	0.20394	0.0377807
19902	-4177.043	-4733.042	555.9985	0.641382	0.520843	0.186171	0.194628	0.0983579	1.427141	2.117967	0.7598837	0.59329	0.255495	0.108924	0.0422901
19908	-4197.525	-4753.621	556.0959	0.6658843	0.390214	0.258784	0.277312	0.0736896	1.460376	2.127164	0.5985022	0.487099	0.305691	0.129865	0.0773454
19914	-4198.742	-4753.963	555.2214	0.8218533	0.615387	0.148894	0.186232	0.0494871	1.226956	2.599028	0.7878759	0.556707	0.18809	0.166804	0.0883984
19920	-4217.875	-4773.537	555.6614	0.6448946	0.471066	0.113975	0.377077	0.0378814	1.398164	2.471019	0.5804296	0.327546	0.421196	0.167588	0.0836702
19926	-4200.116	-4756.075	555.959	0.6603401	0.532857	0.13627	0.301717	0.0291565	1.497325	2.31848	0.4042783	0.195972	0.678272	0.0838783	0.0418773
19932	-4195.551	-4751.274	555.7235	0.6603401	0.616607	0.122362	0.231911	0.0291193	1.406756	2.510744	0.4284728	0.252408	0.651904	0.0638229	0.0318644
19938	-4199.757	-4756.21	556.453	0.6341512	0.549591	0.0686758	0.289243	0.0924898	1.637559	1.961216	0.3221138	0.304797	0.561887	0.106178	0.027138
19944	-4192.791	-4749.15	556.3593	0.6341512	0.487469	0.136845	0.215459	0.160227	1.63565	1.957137	0.451352	0.297773	0.548939	0.133946	0.0193424
19950	-4195.706	-4752.314	556.6081	0.543316	0.461458	0.165404	0.302975	0.0701631	1.604472	1.957137	0.2662832	0.343595	0.508656	0.113027	0.0347221
19956	-4207.277	-4763.961	556.6832	0.5194528	0.523226	0.186857	0.250137	0.0397806	1.504749	1.984396	0.2956025	0.372901	0.495719	0.122667	0.00871313
19962	-4201.44	-4757.548	556.1083	0.6005476	0.506647	0.2436	0.233649	0.0161042	1.634523	2.225788	0.274292	0.398995	0.459886	0.13176	0.00935901
19968	-4191.396	-4747.097	555.7018	0.4153832	0.513668	0.221827	0.236887	0.0276185	1.406467	2.579063	0.5880665	0.449304	0.454902	0.0927736	0.00302105
19974	-4197.216	-4753.517	556.3004	0.4116449	0.54115	0.179026	0.220627	0.0591967	1.506752	2.168096	0.5424345	0.532779	0.347935	0.103966	0.01532
